text_unit_ids,entity_ids,id
4889b8e64628e3aa5708b9fe22f95fc0,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '1943f245ee4243bdbfbd2fd619ae824a'
 '3d0dcbc8971b415ea18065edc4d8c8ef' '989add81cf874018a569239b68d17ff2'
 'fd7d94fbab084bc380480abeef6bfade' 'cfb915c95caf41c6a25e99a9f37f03a2']",4889b8e64628e3aa5708b9fe22f95fc0
4aa2f720394e12efb67e7221a8c3e845,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'de6fa24480894518ab3cbcb66f739266'
 'b785a9025069417f94950ad231bb1441' '3b6cd96a27304614850709aba1c9598b']",4aa2f720394e12efb67e7221a8c3e845
4b03f045ca7c1bdd67310c061680f0c5,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '07b2425216bd4f0aa4e079827cb48ef5'
 '7f65feab75424b53b24470d305ba331a' '6d8473ef3b1042bf87178a611e3dbcc6']",4b03f045ca7c1bdd67310c061680f0c5
4ba35bfc7d338199a00d6fa86d10d864,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '68e0c60d2e8845d89d9d0ad397833648'
 '101572f552b54e529fe7765c05168981' '60c58026b2764b40adffca6eaa31d6d9']",4ba35bfc7d338199a00d6fa86d10d864
4cb16c8995629cafeed255165bc44360,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '148fffeb994541b2b4b6dcefda7001a8'
 'd405c3154d0e48ce96fad4c28fe20590']",4cb16c8995629cafeed255165bc44360
4d2ebd8c6586f7d4baac358d36590a84,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '35489ca6a63b47d6a8913cf333818bc1']",4d2ebd8c6586f7d4baac358d36590a84
4f2192a3cefeb2e045757f4c98cb538e,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3d0dcbc8971b415ea18065edc4d8c8ef'
 '91ff849d12b24574b0691dbddf44968b' '6e8d9029ce4e4ea182367173ab2c7bbf']",4f2192a3cefeb2e045757f4c98cb538e
4f335fde2d28f448a0915ffcfef01855,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'e22d1d1cd8d14f12b81828d940f40d70'
 '2fb66f9a0de6406d83b61742a3b52cd6' 'b0e6cfd979ea48b997019b059999d3c2']",4f335fde2d28f448a0915ffcfef01855
4f7f7ed2398e013f9d0bf49837d024d4,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'c1a146d7fb16429ea6d0aa2a55ee597f'
 'ede9350632084da5b0b577ff799ab14b']",4f7f7ed2398e013f9d0bf49837d024d4
51902b4fc9b9c277ce9e76d7bb490488,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '1c109cfdc370463eb6d537e5b7b382fb'
 'e22d1d1cd8d14f12b81828d940f40d70']",51902b4fc9b9c277ce9e76d7bb490488
51ca6c1076833d3aeced45611f974418,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'b999ed77e19e4f85b7f1ae79af5c002a'
 '32e6ccab20d94029811127dbbe424c64' 'e5d40a1b17f74b1db5d18279caedb04a'
 'de25d06733d04385825ee082792f5e52']",51ca6c1076833d3aeced45611f974418
54a15d140b297609b48abc816e38da3d,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '1f1545308e9347af91fd03b94aadc21f'
 '82b0446e7c9d4fc793f7b97f890e9049']",54a15d140b297609b48abc816e38da3d
54d5a59714c280fbe4b5932246ec8ed5,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'eeef6ae5c464400c8755900b4f1ac37a']",54d5a59714c280fbe4b5932246ec8ed5
55946cdb9635ae3014dc49b213ebd624,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3d6b216c14354332b1bf1927ba168986'
 '3d0dcbc8971b415ea18065edc4d8c8ef' 'cec95bf17e7e4c939b56c9c6f402a29f'
 'adffed660d154b519c1817e514e83096']",55946cdb9635ae3014dc49b213ebd624
5650c6b06970630280e141dce7057923,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '6b02373137fd438ba96af28f735cdbdb']",5650c6b06970630280e141dce7057923
56db6bd1fa62c6b555094fabb41e1914,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'f1c6eed066f24cbdb376b910fce29ed4'
 '047cd93e9d704c7d8dadb6e79f9458df']",56db6bd1fa62c6b555094fabb41e1914
5724a82dd708aaee5d26b64b7d5b0b50,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '1943f245ee4243bdbfbd2fd619ae824a']",5724a82dd708aaee5d26b64b7d5b0b50
57f109cc789d99591333a9eab93f716c,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'af1d0fec22114a3398b8016f5225f9ed'
 'b07a7f088364459098cd8511ff27a4c8']",57f109cc789d99591333a9eab93f716c
593106634c58b8567ffa3f161932bd0d,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '1943f245ee4243bdbfbd2fd619ae824a'
 'e22d1d1cd8d14f12b81828d940f40d70' 'fac4a59c2278498d83f9f1b4231ad62e']",593106634c58b8567ffa3f161932bd0d
59a45bd10b760382a60e524b4ed8e99d,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'd53f15cb7f7845de91cc44ad44ff9f6e'
 '5d3184dabfd647a5a7e565f72c60ff24']",59a45bd10b760382a60e524b4ed8e99d
5ad45bd483d79609ef98d1ea70c8cd36,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'deece7e64b2a4628850d4bb6e394a9c3'
 'e657b5121ff8456b9a610cfaead8e0cb' 'bf4e255cdac94ccc83a56435a5e4b075'
 '3b040bcc19f14e04880ae52881a89c1c']",5ad45bd483d79609ef98d1ea70c8cd36
5b2875e1c818a3da9b0b3be551d1b092,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3d6b216c14354332b1bf1927ba168986'
 'adf4ee3fbe9b4d0381044838c4f889c8']",5b2875e1c818a3da9b0b3be551d1b092
5e1ea4f69aa3c0aef87c8cfa7a01598f,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'f84314943bee4c859c9a62f268c9c216'
 'ba481175ee1d4329bf07757a30abd3a1' 'bd43f3d439a54781bd4b721a9a269b92'
 'adc0f95733e74351a891c4dadf650a52']",5e1ea4f69aa3c0aef87c8cfa7a01598f
5e91ccea60b2782f42202ef0ba0a1356,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'aff21f1da1654e7babdcf3fb0e4a75fc']",5e91ccea60b2782f42202ef0ba0a1356
5f3b0edea71a3b60cb1d93f8690cdf4e,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3d0dcbc8971b415ea18065edc4d8c8ef'
 '8d141c0b80f74b79a05eed7fe161fe49' '91ff849d12b24574b0691dbddf44968b'
 '5a6c1d15424149f69052cd8d91fbff75']",5f3b0edea71a3b60cb1d93f8690cdf4e
5fc5a35b355f33929d63f6a4da76a54d,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '785f7f32471c439e89601ab81c828d1d'
 '8d8da35190bf43c5878fa38f3eb4f3d2' '2fb7e14a3f124526bd7b24867fc18e81']",5fc5a35b355f33929d63f6a4da76a54d
5fd255db7b2c556ca799d5988db53512,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'b999ed77e19e4f85b7f1ae79af5c002a'
 'c6d1e4f56c2843e89cf0b91c10bb6de2']",5fd255db7b2c556ca799d5988db53512
605fe89d0c31975979dfde8bc5177ac6,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3d6b216c14354332b1bf1927ba168986'
 '18b839da898e4026b81727d759d95c6a' '70634e10a5e845aa8c6a32fe7e8eb2b2'
 '04085f7cf46544b79597fc49286ff84d']",605fe89d0c31975979dfde8bc5177ac6
60b8030983178d724777dd61b51279a3,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'dde131ab575d44dbb55289a6972be18f'
 'de9e343f2e334d88a8ac7f8813a915e5']",60b8030983178d724777dd61b51279a3
61e528d9a380f24404cd2de394311bd5,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3d0dcbc8971b415ea18065edc4d8c8ef'
 'd54956b79dd147f894b67a8b97dcbef0' '1033a18c45aa4584b2aef6ab96890351'
 'c9b8ce91fc2945b4907fe35519339cac']",61e528d9a380f24404cd2de394311bd5
663b1326fe05422c58ed1902d31e3b29,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '26f88ab3e2e04c33a459ad6270ade565'
 '718c507cb8ac49e6a35c251ac951b5ca' 'b45ef27279c043269b23b894461d7d8c'
 '10983a248cc448c59c94df4d1d0898f0']",663b1326fe05422c58ed1902d31e3b29
686022cda25cae37331de3a24eaa29d3,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '351abba16e5c448994c6daf48121b14d'
 '50ea7d3b69614bcdbfbff7ddbfbf3d34' '004f40a5aeca48a1879db728eb12bcba'
 '4465efb7f6ed4dedad72a658184addd2' 'b0dd60e11dad4ff782623acf039b3948'
 'db8c43fa4df947b09e5754d3b1393ead']",686022cda25cae37331de3a24eaa29d3
6963ec899be88537c2941c7683d0cfcb,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '9ab48505fb1b487babd0d1f6d3a3f980'
 '148fffeb994541b2b4b6dcefda7001a8' '89c08e793298442686292454a1abff31']",6963ec899be88537c2941c7683d0cfcb
698a828fdf5d36721a02e17b833bd96f,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'de6fa24480894518ab3cbcb66f739266']",698a828fdf5d36721a02e17b833bd96f
69a8a040ff4b42b2e1d8895085f06383,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3d0dcbc8971b415ea18065edc4d8c8ef'
 'e2ec7d3cdbeb4dd086ae6eb399332363' '67f10971666240ea930f3b875aabdc1a'
 '8b95083939ad4771b57a97c2d5805f36' '24652fab20d84381b112b8491de2887e']",69a8a040ff4b42b2e1d8895085f06383
6a98c69e1e7753cd8ab2aff1e4565646,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '071a416efbec4f0886c19ac68f6d43cb']",6a98c69e1e7753cd8ab2aff1e4565646
6ae37b9ba3a17fa65c721371ae3e5646,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '68105770b523412388424d984e711917'
 '85c79fd84f5e4f918471c386852204c5' 'eae4259b19a741ab9f9f6af18c4a0470'
 '3138f39f2bcd43a69e0697cd3b05bc4d']",6ae37b9ba3a17fa65c721371ae3e5646
6aebae568357758f36c1fbb46e3635f3,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'b999ed77e19e4f85b7f1ae79af5c002a'
 'efb6350e65964659bc20396c0166b296']",6aebae568357758f36c1fbb46e3635f3
6bb4ce52008209df78eb01779ea251c1,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3ce7c210a21b4deebad7cc9308148d86'
 '005d2154da754b21adcd90ac921bd5f7' '711ba818354546cea69f1532b92a2f26']",6bb4ce52008209df78eb01779ea251c1
6bd2fe643bdcc6be72047366d70c9d36,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '68105770b523412388424d984e711917'
 '85c79fd84f5e4f918471c386852204c5' '56d0e5ebe79e4814bd1463cf6ca21394'
 '7c49f2710e8b4d3b8dc9310834406ea5' 'c6d1e4f56c2843e89cf0b91c10bb6de2'
 '0adb2d9941f34ef7b2f7743cc6225844']",6bd2fe643bdcc6be72047366d70c9d36
6d366f29543ceb4666afebe8b2a7fb2f,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '1745a2485a9443bab76587ad650e9be0'
 '91ff849d12b24574b0691dbddf44968b' 'aff21f1da1654e7babdcf3fb0e4a75fc']",6d366f29543ceb4666afebe8b2a7fb2f
6d919a6bd8e1f81fb0839e1bf950648e,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '71a0a8c1beb64da08124205e9a803d98'
 'f84314943bee4c859c9a62f268c9c216' 'ba481175ee1d4329bf07757a30abd3a1']",6d919a6bd8e1f81fb0839e1bf950648e
6df40f4f11124a8eb71d3cdeec84d3f3,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '469aeef98cd1421fa123277b93d7b83a']",6df40f4f11124a8eb71d3cdeec84d3f3
6e74dc5d592cc6479ac5f124d556a850,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '83a6cb03df6b41d8ad6ee5f6fef5f024'
 'f97011b2a99d44648e18d517e1eae15c']",6e74dc5d592cc6479ac5f124d556a850
6e92c9d95d4da810634624fe16b99344,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'd54956b79dd147f894b67a8b97dcbef0'
 '958beecdb5bb4060948415ffd75d2b03']",6e92c9d95d4da810634624fe16b99344
6eaf196fc6a057eed197922d34d1c0a6,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'f1c6eed066f24cbdb376b910fce29ed4'
 '83a6cb03df6b41d8ad6ee5f6fef5f024' '147c038aef3e4422acbbc5f7938c4ab8'
 'b7702b90c7f24190b864e8c6e64612a5']",6eaf196fc6a057eed197922d34d1c0a6
6eb3be753407be6c0ad1ad35ae45ff75,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '668cf1fdfd644d39acc6350b86117ea2'
 'c885166d0c454a748376b56279f96408' 'f09f381c319f4251847d1a4bb8cdcac1'
 '6573bc2af4f94596a3f4452a602d6fc4' '0dddcca0e5df4b16bc03a51a2d2d8e16']",6eb3be753407be6c0ad1ad35ae45ff75
6fb7c08d846b530008af10dd8b7c8d42,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '5d3344f45e654d2c808481672f2f08dd'
 '6fb57f83baec45c9b30490ee991f433f' '68762e6f0d1c41cd857c6b964a8e76c3']",6fb7c08d846b530008af10dd8b7c8d42
703e0e838d2ef3544cf1fe9f1bafcdea,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'bcfdc48e5f044e1d84c5d217c1992d4b'
 'b232fb0f2ac14790b931d1e7fcddd8ad']",703e0e838d2ef3544cf1fe9f1bafcdea
709a4bdcd3b3b2d8e694f76f116741bb,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3d6b216c14354332b1bf1927ba168986'
 '3d0dcbc8971b415ea18065edc4d8c8ef' '07b2425216bd4f0aa4e079827cb48ef5'
 '392be891f8b649fabdc20e7bf549f669']",709a4bdcd3b3b2d8e694f76f116741bb
71eb165d023c6665c29c3653f2522e20,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '5c7ef01f46a94641bf1ae5cd25f8a538'
 'aefde1f7617f4c0e9aed31db77f6d862' 'ad52ba79a84748a49067e53b1d5095f9']",71eb165d023c6665c29c3653f2522e20
76131825499e7d53c5c19498382570b6,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '8323efc8e539419e9ca3c98e758f6609']",76131825499e7d53c5c19498382570b6
76c05aa95fb4be4ccf65725072d479ba,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'cccfa151fedc4b218a8d96adc7dceabe'
 'ce54725672a74ebcabe6127577dacb2b']",76c05aa95fb4be4ccf65725072d479ba
78694c2f02a78b42f413d98bcc76e527,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3671ea0dd4e84c1a9b02c5ab2c8f4bac'
 '19a7f254a5d64566ab5cc15472df02de' 'e7ffaee9d31d4d3c96e04f911d0a8f9e'
 'f7e11b0e297a44a896dc67928368f600']",78694c2f02a78b42f413d98bcc76e527
78f9c43b344baaa4cf7b5923d2a89fcb,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3d6b216c14354332b1bf1927ba168986'
 '3d0dcbc8971b415ea18065edc4d8c8ef' '7cc3356d38de4328a51a5cbcb187dac3'
 'bef16fb5fd7344cca5e295b13ef3e0cd' 'bb9e01bc171d4326a29afda59ece8d17'
 '525f41ea20274a05af4e52b625b473f3']",78f9c43b344baaa4cf7b5923d2a89fcb
798857dabf3f6e02fd96d3754961b4f9,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '1745a2485a9443bab76587ad650e9be0'
 '32e6ccab20d94029811127dbbe424c64' '6d8473ef3b1042bf87178a611e3dbcc6']",798857dabf3f6e02fd96d3754961b4f9
7abba7c2008a10626855aa8423929d38,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '1943f245ee4243bdbfbd2fd619ae824a'
 '3b040bcc19f14e04880ae52881a89c1c' '3d0dcbc8971b415ea18065edc4d8c8ef'
 '859dedcc3736439a8a563419f16cb3d8' '6078b9980a6c4dcd9198d151b833ead7'
 'f93cd6b8213e46dda67af7e5382e1bd2']",7abba7c2008a10626855aa8423929d38
7b35c76e997c4827b6c4f2abae08331e,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '98fc2ee593184c5a839454db4eec7013']",7b35c76e997c4827b6c4f2abae08331e
7c7ee4d31b0335759e0043543fe91ef3,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'b0b464bc92a541e48547fe9738378dab']",7c7ee4d31b0335759e0043543fe91ef3
7d1a061b758da894b990616789cdeaeb,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '071a416efbec4f0886c19ac68f6d43cb'
 '82b0446e7c9d4fc793f7b97f890e9049' 'c8e706fbdc90420d952deed03c4f04b4']",7d1a061b758da894b990616789cdeaeb
7d90c325caef35c2373d29a64216f8c5,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '17ed1d92075643579a712cc6c29e8ddb'
 '9d08f285a7be4c79b8f359c51d51db37' '378fc7636eeb4aabbfd40995a6960c64'
 '80a04aa18cd649d584292f23b10c0727' '4e9ca18ccc1d4527a3bc035d07f5e162']",7d90c325caef35c2373d29a64216f8c5
7e271f93a1a56d88064d851c01af91fa,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'ae1fe1c014c54ec4bcdf10dbdaed5068']",7e271f93a1a56d88064d851c01af91fa
7f4755e00889a196ce9e227c285b81dd,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '38f51478f41f48db9bee570859b6f43e'
 '83c76fbd2a004d90a5b0a6736ffed61d' 'd9779c41e3c74fe0b26e23822a4b995b'
 '9d7a563b3b2d405092c31f1fe08cff77']",7f4755e00889a196ce9e227c285b81dd
80fd6c58091eb31c0a8e40a0b27473bd,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '9646481f66ce4fd2b08c2eddda42fc82'
 'd91a266f766b4737a06b0fda588ba40b' 'bc0e3f075a4c4ebbb7c7b152b65a5625'
 '254770028d7a4fa9877da4ba0ad5ad21']",80fd6c58091eb31c0a8e40a0b27473bd
832e56ae03c59859d3810a92e480461b,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '8169efeea3ce473d9fd2f1c688126a1c'
 'c885166d0c454a748376b56279f96408' '586bccefb1e344289c1ee984e165de9c'
 'a2201b8753ba4847ab0b22054e27d2c0' 'b5ecd0553dd742f5813c9b855d548a41']",832e56ae03c59859d3810a92e480461b
8561914d860570076ff3ce9f41682bc4,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '17ed1d92075643579a712cc6c29e8ddb'
 '1f1545308e9347af91fd03b94aadc21f' '0ee7db2c6bea4630ba9f0c25e8a967ad']",8561914d860570076ff3ce9f41682bc4
85d22b7ef37ae79ad6567046b8184a1c,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'f1c6eed066f24cbdb376b910fce29ed4'
 '148fffeb994541b2b4b6dcefda7001a8']",85d22b7ef37ae79ad6567046b8184a1c
86d586719b44ba38350349cdcb1c9cb0,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '1fd3fa8bb5a2408790042ab9573779ee'
 '8169efeea3ce473d9fd2f1c688126a1c' 'c2d48b75af6a4d7989ccf9eceabd934e']",86d586719b44ba38350349cdcb1c9cb0
8758fe93d5c253a88c97ac51e89237d2,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'eeef6ae5c464400c8755900b4f1ac37a'
 '422433aa45804c7ebb973b2fafce5da6' '86505bca739d4bccaaa1a8e0f3baffdc']",8758fe93d5c253a88c97ac51e89237d2
8db2870a9f69b41ad09dc55673603b2a,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '7ea4afbf8a264f29af29950ce98105ba']",8db2870a9f69b41ad09dc55673603b2a
8f2942bb61954debf95523409380171b,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '1eb829d0ace042089f0746f78729696c']",8f2942bb61954debf95523409380171b
8f4465aed6020a60e9929cd324f39a97,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'de6fa24480894518ab3cbcb66f739266']",8f4465aed6020a60e9929cd324f39a97
8f85b6a89a7635df0651bc4afa8bea30,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' '3d6b216c14354332b1bf1927ba168986'
 '1c109cfdc370463eb6d537e5b7b382fb' '3d0dcbc8971b415ea18065edc4d8c8ef']",8f85b6a89a7635df0651bc4afa8bea30
9099f98cb6057a5bd9bfd18262448c29,"['4119fd06010c494caa07f439b333f4c5' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '077d2820ae1845bcbb1803379a3d1eae' 'f1c6eed066f24cbdb376b910fce29ed4'
 '6768339b54084020aec27adcef8994ff']",9099f98cb6057a5bd9bfd18262448c29
